lad22cd,lad22nm,ward22cd,ward22nm,category,count_21,count_11,change
E09000030,Tower Hamlets,E05009318,Blackwall & Cubitt Town,"Asian, Asian British or Asian Welsh: Indian",1678,962,716
E09000030,Tower Hamlets,E05009318,Blackwall & Cubitt Town,"Asian, Asian British or Asian Welsh: Other Asian",719,499,220
E09000030,Tower Hamlets,E05009318,Blackwall & Cubitt Town,"Asian, Asian British or Asian Welsh: Pakistani",314,172,142
E09000030,Tower Hamlets,E05009318,Blackwall & Cubitt Town,"Black, Black British, Black Welsh, Caribbean or African: African",1091,588,503
E09000030,Tower Hamlets,E05009318,Blackwall & Cubitt Town,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",290,246,44
E09000030,Tower Hamlets,E05009318,Blackwall & Cubitt Town,"Black, Black British, Black Welsh, Caribbean or African: Other Black",128,147,-19
E09000030,Tower Hamlets,E05009318,Blackwall & Cubitt Town,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,429,189,240
E09000030,Tower Hamlets,E05009318,Blackwall & Cubitt Town,Mixed or Multiple ethnic groups: White and Asian,417,207,210
E09000030,Tower Hamlets,E05009318,Blackwall & Cubitt Town,Mixed or Multiple ethnic groups: White and Black African,167,103,64
E09000030,Tower Hamlets,E05009318,Blackwall & Cubitt Town,Mixed or Multiple ethnic groups: White and Black Caribbean,285,191,94
E09000030,Tower Hamlets,E05009318,Blackwall & Cubitt Town,Other ethnic group: Any other ethnic group,754,213,541
E09000030,Tower Hamlets,E05009318,Blackwall & Cubitt Town,Other ethnic group: Arab,301,169,132
